년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,W업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2014,2,글로벌리더십학부,PCO10057,정보처리개론,16,주간,실무필수,김현숙,2,50,Y,HDH 418B,58,"W3,W4",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO10058,정보처리실습,01,주간,실무필수,김경미,2,45,Y,HDH 403,44,"M2,Th2",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO10058,정보처리실습,02,주간,실무필수,김군오,2,45,Y,HDH 403,45,"M6,Th6",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO10058,정보처리실습,03,주간,실무필수,홍최영,2,45,Y,HDH 403,42,"M5,Th5",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO10058,정보처리실습,04,주간,실무필수,홍최영,2,45,Y,HDH 403,44,"Tu1,F1",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,01,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,12,"M1,Th1",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,02,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,19,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,03,주간,실무필수,Alex D. Bishop,3,20,Y,GLC 301,16,"M4,Th4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,04,주간,실무필수,Craig G. Smith,3,20,Y,GLC 304,19,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,05,주간,실무필수,Craig G. Smith,3,20,Y,GLC 304,20,"M4,Th4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,06,주간,실무필수,Jeremy D. Knapp,3,19,Y,GLC 305,19,"Tu1,F1",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,07,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 305,19,"Tu2,F2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,10,주간,실무필수,Megan J. Cawood,3,20,Y,GLC 301,20,"M6,Th6",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,11,주간,실무필수,Amber Hope Montuori,3,20,Y,GLC 302,20,"Tu2,F2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,12,주간,실무필수,Amber Hope Montuori,3,20,Y,GLC 302,20,"Tu3,F3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,13,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 304,20,"Tu5,F5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,14,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 304,20,"Tu6,F6",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,15,주간,실무필수,Megan J. Cawood,3,20,Y,GLC 301,19,"M3,Th3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20004,English Reading&Discussion,16,주간,실무필수,Megan J. Cawood,3,20,Y,GLC 301,20,"Tu4,F4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,01,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 305,20,"M1,Th1",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,02,주간,실무필수,Jeremy D. Knapp,3,20,Y,GLC 305,19,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,03,주간,실무필수,Alexander Banks,3,20,Y,GLC 101,20,"M3,Th3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,04,주간,실무필수,Alexander Banks,3,20,Y,GLC 101,18,"M5,Th5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,05,주간,실무필수,Alexander Banks,3,20,Y,GLC 101,20,"M6,Th6",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,06,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 202,20,"M4,Th4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,07,주간,실무필수,Mark H. Buzby,3,20,Y,GLC 202,20,"M5,Th5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,08,주간,실무필수,Richard M. Hamm,3,20,Y,GLC 303,19,"Tu1,F1",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,09,주간,실무필수,Richard M. Hamm,3,20,Y,GLC 303,20,"Tu2,F2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,10,주간,실무필수,John F. Bailey,3,20,Y,GLC 202,16,"Tu2,F2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,11,주간,실무필수,John F. Bailey,3,20,Y,GLC 202,19,"Tu3,F3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,12,주간,실무필수,Craig G. Smith,3,20,Y,GLC 304,18,"Tu4,F4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,13,주간,실무필수,Jessica Matchett,3,20,Y,GLC 202,15,"Tu4,F4",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,14,주간,실무필수,Jessica Matchett,3,20,Y,GLC 202,16,"Tu5,F5",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,15,주간,실무필수,Kurt A. Davidek,3,20,Y,NTH 213,20,"M2,Th2",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20005,English Grammar&Composition,16,주간,실무필수,Kurt A. Davidek,3,20,Y,NTH 213,18,"M3,Th3",일반과목,Y,2,,,,N,,,W50,실무영어
2014,2,글로벌리더십학부,PCO20015,한국어3,01,주간,실무필수,장은혜,3,30,Y,HDH 303B,14,"Tu6,F6",일반과목,N,2,,,,N,,,W53,실무한국어
2014,2,글로벌리더십학부,PCO20016,한국어4,01,주간,실무필수,김종록,3,30,Y,HDH 303A,15,"Tu6,F6",일반과목,N,2,,,,N,,,W53,실무한국어
2014,2,글로벌리더십학부,PCO20051,데이타통계처리,01,주간,실무선택,김헌주,2,40,Y,HDH 424,45,"M2,Th2",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20051,데이타통계처리,02,주간,실무선택,김헌주,2,40,Y,HDH 424,44,"M3,Th3",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20052,데이타베이스활용,01,주간,실무선택,김군오,2,40,Y,OH 302,41,"M5,Th5",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20052,데이타베이스활용,02,주간,실무선택,김군오,2,35,Y,HDH 424,47,"W2,W3",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20053,인터넷 활용,01,주간,실무선택,김군오,2,40,Y,OH 302,43,"M2,Th2",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20053,인터넷 활용,02,주간,실무선택,김군오,2,40,Y,OH 302,39,"M3,Th3",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20053,인터넷 활용,03,주간,실무선택,이혜선외 1명,2,40,Y,HDH 402,50,"W2,W3",일반과목,Y,2,,,,N,foreigners only,,W52,실무전산
2014,2,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,01,주간,실무선택,이중섭,2,29,Y,NMH 205B,28,"Tu2,Tu3",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20058,컴퓨터그래픽 기초,02,주간,실무선택,이중섭,2,29,Y,NMH 205B,28,"Tu5,Tu6",일반과목,N,1,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20065,인터넷비즈니스,01,주간,실무선택,김경미,2,40,Y,OH 306,42,"M5,Th5",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,글로벌리더십학부,PCO20065,인터넷비즈니스,02,주간,실무선택,김경미,2,40,Y,OH 306,41,"M6,Th6",일반과목,N,2,,,,N,,,W52,실무전산
2014,2,Global EDISON Academy,GEA20002,Techno Entrepreneurial Practicum I,01,주간,전공필수,김재효,2,30,Y,NTH 113,27,"Th5,Th6",일반과목,N,2,,,,N,,,,
2014,2,Global EDISON Academy,GEA20004,Techno Entrepreneurial Practicum II,01,주간,전공필수,강신익,2,40,Y,NTH 213,12,"M5,M6",일반과목,N,2,,,,N,,,,
2014,2,Global EDISON Academy,GEA20008,Entrepreneurial Vision Development1,01,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,21,M1,성적만P/F나감,Y,2,GEA40001,01,C,N,,,,
2014,2,Global EDISON Academy,GEA20009,Entrepreneurial Vision Development2,01,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,26,M1,성적만P/F나감,Y,2,GEA40001,01,C,N,,,,
2014,2,Global EDISON Academy,GEA20011,Entrepreneurial Business,01,주간,전공필수,김혁환,3,40,Y,NMH 404,18,"M4,Th4",일반과목,N,2,,,,N,,,,
2014,2,Global EDISON Academy,GEA20020,현대사회 문제론,01,주간,전공선택,최용준,3,40,Y,NTH 214,12,"Tu2,F2",일반과목,Y,2,,,,N,,,,
2014,2,Global EDISON Academy,GEA20051,Introduction to Global Entrepreneurship,01,주간,전공필수,김기홍,3,50,Y,ANH 313,35,"Tu1,F1",일반과목,Y,2,,,,N,,,,
2014,2,Global EDISON Academy,GEA30005,Business Practicum,01,주간,전공선택,김기홍,3,40,Y,ANH 313,13,"Tu4,F4",일반과목,Y,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA30007,Entrepreneurial Research I,01,주간,전공선택,김재효,2,20,Y,,3,,일반과목,N,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA30009,Entrepreneurial Development Research,01,주간,전공선택,김재효,3,5,Y,,3,,V학점(A+~F성적),N,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA30011,Entrepreneurial Vision Development3,01,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,18,M1,성적만P/F나감,Y,3,GEA40001,01,C,N,,,,
2014,2,Global EDISON Academy,GEA30012,Entrepreneurial Vision Development4,01,주간,전공필수,김재효외 4명,0,60,Y,ANH 313,7,M1,성적만P/F나감,Y,3,GEA40001,01,C,N,,,,
2014,2,Global EDISON Academy,GEA30013,Entrepreneurial Law Seminar,01,주간,전공필수,김기홍,1,30,Y,NTH 113,13,F2,일반과목,Y,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA30018,프로젝트 관리 실습,01,주간,전공선택,김혁환,3,40,Y,NMH 402,10,"M5,M6",일반과목,N,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA30020,마케팅 실무,01,주간,전공선택,강신익,3,30,Y,NTH 113,26,"Th2,Th3",일반과목,N,3,,,,N,,,,
2014,2,Global EDISON Academy,GEA40001,Entrepreneurial Vision Development5,01,주간,전공필수,김재효외 4명,1,60,Y,ANH 313,7,M1,일반과목,Y,4,GEA40001,01,D,N,,,,
2014,2,Global EDISON Academy,GEA40004,창의종합설계 2,01,주간,전공필수,김기홍,3,30,Y,NTH 113,6,"Tu5,Tu6",일반과목,Y,4,,,,N,,01,,
2014,2,국제어문학부,ISE10002,언어학개론,01,주간,전공선택,윤상헌,3,50,Y,HDH 318,50,"M2,Th2",일반과목,N,1,,,,N,,,W18,전공기초
2014,2,국제어문학부,ISE10022,"Understanding Literature: Reading, Reacting, Writing",01,주간,전공선택,나윤숙,3,40,Y,HDH 320A,22,"Tu2,F2",일반과목,Y,1,,,,N,,,,
2014,2,국제어문학부,ISE10051,정치학개론,01,주간,전공선택,마민호,3,80,Y,NMH 105,83,"M2,Th2",일반과목,N,1,,,,N,,,,
2014,2,국제어문학부,ISE10052,국제관계학입문,01,주간,전공선택,김준형,3,0,Y,NMH 105,105,"M3,Th3",일반과목,N,1,,,,N,,,W18,전공기초
2014,2,국제어문학부,ISE10052,국제관계학입문,02,주간,전공선택,Nicholas Scott Lantinga,3,80,Y,HDH 318,43,"Tu2,F2",일반과목,Y,1,,,,N,,,W18,전공기초
2014,2,국제어문학부,ISE20039,Syntactic Analysis of Modern English,01,주간,전공선택,조준모,3,40,Y,HDH 323C,45,"Tu3,F3",일반과목,Y,2,,,,N,,,,
2014,2,국제어문학부,ISE20040,Reading and Reflecting through Great Minds,01,주간,전공선택,박혜경,3,0,Y,HDH 326A,25,"M5,Th5",일반과목,N,2,,,,N,,,,
2014,2,국제어문학부,ISE20042,Culture and Literature in the Global Context,01,주간,전공선택,허명수,3,40,Y,HDH 323C,8,"M5,Th5",일반과목,N,2,,,,N,,01,,
2014,2,국제어문학부,ISE20056,비교정치학개론,01,주간,전공선택,방청록,3,0,Y,HDH 318,74,"M1,Th1",일반과목,N,2,,,,N,,,,
2014,2,국제어문학부,ISE20072,중국사회의 이해,01,주간,전공선택,마민호외 1명,3,40,Y,HDH 320B,19,"Tu3,F3",일반과목,N,2,,,,N,,,,
2014,2,국제어문학부,ISE20073,일본사회의 이해,01,주간,전공선택,최영하,3,40,Y,NMH 310,34,"F2,F3",일반과목,N,2,,,,N,,,,
2014,2,국제어문학부,ISE20074,한국정치론,01,주간,전공선택,박원곤,3,0,Y,HDH 326A,39,"Tu3,F3",일반과목,Y,2,,,,N,,,,
2014,2,국제어문학부,ISE20083,Intercultural Studies 입문,01,주간,전공선택,Nicholas Scott Lantinga,3,40,Y,HDH 318,41,"Tu4,F4",일반과목,Y,2,,,,N,,,,
2014,2,국제어문학부,ISE20084,지역학 입문,01,주간,전공선택,박원곤,3,0,Y,HDH 318,75,"M4,Th4",일반과목,Y,2,,,,N,,,,
2014,2,국제어문학부,ISE20085,국제개발협력의 이해,01,주간,전공선택,마민호외 2명,3,80,Y,HDH 318,59,"Tu5,Tu6",일반과목,N,2,,,,N,,,,
2014,2,국제어문학부,ISE30016,TESOL Methodology,01,주간,전공선택,John F. Bailey,3,30,Y,HDH 320A,25,"Tu5,F5",일반과목,Y,3,,,,N,,,,
2014,2,국제어문학부,ISE30017,TESOL Practicum,01,주간,전공선택,조준모,1,0,Y,,,,성적만P/F나감,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30051,국제정치이론,01,주간,전공선택,김준형,3,40,Y,HDH 320A,24,"M6,M7",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30077,중국경제론,01,주간,전공선택,마민호,3,40,Y,HDH 320A,35,"M4,Th4",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30081,미국대외정책론,01,주간,전공선택,김준형,3,0,Y,HDH 320A,37,"M2,Th2",일반과목,Y,3,,,,N,,,,
2014,2,국제어문학부,ISE30082,평화ㆍ안보 연구,01,주간,전공선택,박원곤,3,0,Y,HDH 323C,26,"M6,Th6",일반과목,Y,3,,,,N,,,,
2014,2,국제어문학부,ISE30092,Themes in Fiction,01,주간,전공선택,나윤숙,3,0,Y,HDH 320A,21,"M3,Th3",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30093,Themes in Poetry,01,주간,전공선택,장상준,3,40,Y,HDH 324,23,"Th5,Th6",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30094,Themes in Drama,01,주간,전공선택,허명수,3,25,Y,HDH 323C,12,"M7,Th7",일반과목,Y,3,,,,N,,,,
2014,2,국제어문학부,ISE30095,Translation in the Global context,01,주간,전공선택,허명수,3,40,Y,HDH 323C,18,"M3,Th3",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30096,Interpretation in the Global Context,01,주간,전공선택,박혜경,3,20,Y,HDH 326A,15,"M2,Th2",일반과목,N,3,,,,N,,,,
2014,2,국제어문학부,ISE30098,Form and Meaning in the English Language,01,주간,전공선택,윤상헌,3,0,Y,HDH 320A,30,"M5,Th5",일반과목,Y,3,,,,N,,,,
2014,2,국제어문학부,ISE40079,Literature and Translation,01,주간,전공선택,나윤숙,3,20,Y,HDH 320A,9,"Tu3,F3",일반과목,N,4,,,,N,,,,
2014,2,국제어문학부,ISE40080,Interpretation and Communication,01,주간,전공선택,박혜경,3,20,Y,HDH 326A,18,"Tu2,F2",일반과목,N,4,,,,N,,,,
2014,2,국제어문학부,ISE40085,국제지역학 세미나,01,주간,전공선택,Nicholas Scott Lantinga,3,30,Y,HDH 323C,9,"M2,Th2",일반과목,Y,4,,,,N,,01,,
2014,2,국제어문학부,ISE50011,영어주제별연구1,01,주간,전공선택,Unconfirmed,2,0,Y,,,,성적만P/F나감,N,4,,,,N,,,,
2014,2,국제어문학부,ISE50012,영어주제별연구2,01,주간,전공선택,Unconfirmed,2,0,Y,,,,성적만P/F나감,N,4,,,,N,,,,
2014,2,국제어문학부,ISE50013,영어주제별연구3,01,주간,전공선택,박혜경,3,0,Y,,1,,성적만P/F나감,N,4,,,,N,,,,
2014,2,언론정보문화학부,CCC20033,대중문화론,01,주간,전공선택,신순철,3,30,Y,NMH 410B,26,"M5,Th5",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20051,매스컴이론,01,주간,전공선택,신우열,3,40,Y,NMH 405,53,"W8,W9",일반과목,Y,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20052,언론학개론,01,주간,전공선택,장규열,3,40,Y,NMH 410B,58,"Tu4,F4",일반과목,Y,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20053,현대사회와대중매체,01,주간,전공선택,장규열,3,40,Y,NMH 405,39,"Tu1,F1",일반과목,Y,1,,,,N,,,,
2014,2,언론정보문화학부,CCC20056,문화콘텐츠 세미나1,01,주간,전공선택,정기평,3,30,Y,NMH 309,33,"Tu5,Tu6",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20071,영상커뮤니케이션,01,주간,전공선택,강두필,3,40,Y,NMH 405,29,"Th8,Th9",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20072,영화의이해,01,주간,전공선택,강두필,3,50,Y,NMH 405,48,"Tu2,F2",일반과목,N,1,,,,N,,,,
2014,2,언론정보문화학부,CCC20075,영상제작 2,01,주간,전공선택,형대조,3,20,Y,NMH 405,15,"Th5,Th6",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20076,영상제작기초,01,주간,전공선택,김학현,3,30,Y,NMH 105,26,"Th4,Th5",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20085,공연예술커뮤니케이션,01,주간,전공선택,김현중,3,30,Y,NMH 105,31,"M4,M5",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20091,연기연출기초,01,주간,전공선택,최종률,3,30,Y,NMH 406,25,"Tu4,Tu5",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC20092,드라마작법기초,01,주간,전공선택,오미영,3,30,Y,NMH 405,35,"M4,M5",일반과목,N,2,,,,N,,,,
2014,2,언론정보문화학부,CCC30057,문화간 커뮤니케이션,01,주간,전공선택,신순철,3,30,Y,NMH 309,20,"Tu2,F2",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30058,미디어 법제,01,주간,전공선택,신순철,3,20,Y,NMH 410B,10,"M6,Th6",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30062,Message Creation,01,주간,전공선택,강두필,3,20,Y,NMH 410B,20,"Tu7,F7",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30067,홍보기획론,01,주간,전공선택,장규열,3,40,Y,NMH 307,40,"Tu6,F6",일반과목,Y,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30069,방송제작,01,주간,전공선택,박원달,3,30,Y,NMH 309,28,"Th6,Th7",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30071,영화사,01,주간,전공선택,하민호,3,30,Y,NMH 410B,42,"W8,W9",일반과목,Y,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30074,광고홍보캠페인,01,주간,전공선택,장규열,3,30,Y,NMH 405,27,"Tu8,Tu9",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30077,다큐멘터리제작,01,주간,전공선택,형대조,3,20,Y,NMH 405,7,"Tu5,Tu6",일반과목,Y,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30082,문화원형의 분석과 개발,01,주간,전공선택,김현중,3,40,Y,NMH 410B,20,"M1,M2",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC30084,뮤지컬,01,주간,전공선택,오미영,3,30,Y,NMH 406,26,"M6,M7",일반과목,N,3,,,,N,,,,
2014,2,언론정보문화학부,CCC40041,커뮤니케이션 사상사,01,주간,전공선택,신순철,3,20,Y,NMH 405,14,"Tu3,F3",일반과목,N,4,,,,N,,,,
2014,2,언론정보문화학부,CCC40043,미디어윤리,01,주간,전공선택,신우열,3,30,Y,NMH 410B,26,"Th2,Th3",일반과목,N,4,,,,N,,,,
2014,2,언론정보문화학부,CCC40073,영화워크샵 캡스톤 디자인,01,주간,전공선택,형대조,3,20,Y,NMH 405,7,"F4,F5",일반과목,Y,4,,,,N,,01,,
2014,2,언론정보문화학부,CCC40095,개별연구,01,주간,전공선택,형대조,3,0,Y,,2,,일반과목,Y,4,,,,N,,,,
2014,2,언론정보문화학부,CCC40096,개별연구,01,주간,전공선택,장규열,3,0,Y,,1,,V학점(A+~F성적),N,4,,,,N,,,,
2014,2,경영경제학부,GMP10001,Introduction to Management,01,주간,전공선택,Scott C. Lincoln,3,10,Y,NMH 107,1,"Tu2,F2",일반과목,Y,1,MEC10002,03,C,N,,00,W18,전공기초
2014,2,경영경제학부,GMP10001,Introduction to Management,02,주간,전공선택,Abraham Lee,3,10,Y,NMH 106,9,"M4,Th4",일반과목,Y,1,MEC10002,04,C,N,,,W18,전공기초
2014,2,경영경제학부,GMP10003,Introduction to Economics,01,주간,전공선택,안세일,3,10,Y,NMH 103A,12,"Tu2,F2",일반과목,Y,1,MEC10001,04,C,,,,,
2014,2,경영경제학부,GMP20002,Marketing,01,주간,전공선택,이혜규,3,5,Y,OH 421,7,"Tu2,F2",일반과목,Y,2,MEC20054,01,C,N,,,,
